datetime,Anemometer;wind_speed;Avg (m/s),Anemometer;wind_speed;Max (m/s),Anemometer;wind_speed;Min (m/s),Anemometer;wind_speed;StdDev (m/s),Anemometer;wind_speed;Count (),Wind Vane TMR;wind_direction;Avg (°),Wind Vane TMR;wind_direction;StdDev (°),Wind Vane TMR;wind_direction;Count (),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;humidity;Max (%),Hygro/Thermo;humidity;Min (%),Hygro/Thermo;humidity;StdDev (%),Hygro/Thermo;humidity;Count (),Hygro/Thermo;temperature;Avg (°C),Hygro/Thermo;temperature;Max (°C),Hygro/Thermo;temperature;Min (°C),Hygro/Thermo;temperature;StdDev (°C),Hygro/Thermo;temperature;Count (),Barometer;air_pressure;Avg (hPa),Barometer;air_pressure;Max (hPa),Barometer;air_pressure;Min (hPa),Barometer;air_pressure;StdDev (hPa),Barometer;air_pressure;Count (),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Avg (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Max (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Min (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;StdDev (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Count (),GHI (Global Horizontal Irradiance);solar_irradiance;Avg (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Max (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Min (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;StdDev (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Count (),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Max (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Min (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;StdDev (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Count (),Precipitation;precipitation;Count (),Precipitation;precipitation;Sum (mm),GTI (Global Tilt Irradiance) PV Cell;voltage;Avg (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Max (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Min (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;StdDev (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Count (),Theta;other;Avg (°),Theta;other;Max (°),Theta;other;Min (°),Theta;other;StdDev (°),Theta;other;Count (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A5;channel;Avg (V),A5;channel;Max (V),A5;channel;Min (V),A5;channel;StdDev (V),A6;channel;Avg (V),A6;channel;Max (V),A6;channel;Min (V),A6;channel;StdDev (V),A7;channel;Avg (V),A7;channel;Max (V),A7;channel;Min (V),A7;channel;StdDev (V),C1;channel;Avg (I),C1;channel;Max (I),C1;channel;Min (I),C1;channel;StdDev (I),C2;channel;Avg (I),C2;channel;Max (I),C2;channel;Min (I),C2;channel;StdDev (I),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2022-11-17 00:00:00,1.6865,3.568,0.5964,0.5362,120,111.2434,32.475,120,78.0829,78.1884,77.9748,0.0699,120,26.1885,26.2059,26.1693,0.0086,120,1007.438,1007.5564,1007.3733,0.0765,120,0,0,0,0,120,0,0,0,0,120,13.728,14.2604,13.2775,0.2168,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4573,3.4593,3.4562,0.0013,0.5619,0.5621,0.5617,0.0001,0.7808,0.7819,0.7797,0.0007,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,160.4917,365,42,58.2781,0,0,0,0,319.1083,682,133,94.3832,35.2,44.7333,51,41,23.66,23.68,23.63
2022-11-17 00:10:00,2.2613,3.9544,0.6148,0.7254,120,99.626,26.5435,120,77.9956,78.1274,77.8832,0.0736,120,26.1626,26.1937,26.1327,0.016,120,1007.364,1007.5564,1007.1902,0.0653,120,0,0,0,0,120,0,0,0,0,120,13.728,14.2604,13.2775,0.1972,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4561,3.4593,3.4532,0.0011,0.5616,0.5619,0.5613,0.0002,0.78,0.7813,0.7788,0.0007,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,222.9667,407,44,78.8511,0,0,0,0,293.4333,981,109,98.4356,35,41.7,49,39,23.67,23.68,23.63
2022-11-17 00:20:00,1.568,3.1724,0.4216,0.6124,120,103.026,31.1712,120,77.8967,77.9748,77.8222,0.0366,120,26.1325,26.151,26.1205,0.0065,120,1007.1975,1007.3916,1006.9887,0.0646,120,0,0,0,0,120,0,0,0,0,120,13.7116,14.2604,13.2775,0.2131,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4533,3.4565,3.4498,0.0011,0.5613,0.5615,0.5612,0.0001,0.779,0.7797,0.7782,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,147.6083,322,23,66.567,0,0,0,0,295.1333,602,93,90.7292,35,41.5833,47,39,23.66,23.68,23.63
2022-11-17 00:30:00,1.5966,2.97,0.6516,0.5354,120,102.7405,29.0164,120,77.8423,77.9138,77.7917,0.027,120,26.1082,26.1358,26.0717,0.0161,120,1007.159,1007.2085,1007.0071,0.0762,120,0,0,0,0,120,0,0,0,0,120,13.773,14.2604,13.2775,0.2426,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4527,3.4535,3.4501,0.0013,0.5611,0.5614,0.5607,0.0002,0.7784,0.7791,0.7779,0.0003,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,150.7167,300,48,58.1937,0,0,0,0,294.9917,589,61,84.8771,35,41.6167,47,39,23.67,23.68,23.63
2022-11-17 00:40:00,1.7764,3.3748,0.2836,0.6999,120,100.2036,35.4976,120,77.9951,78.0358,77.9138,0.0312,120,26.1098,26.1358,26.0778,0.0173,120,1007.1476,1007.2085,1006.9887,0.082,120,0,0,0,0,120,0,0,0,0,120,13.814,14.2604,13.2775,0.2014,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4525,3.4535,3.4498,0.0014,0.5611,0.5614,0.5608,0.0002,0.78,0.7804,0.7791,0.0003,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,170.2583,344,8,76.0709,0,0,0,0,288.6917,629,9,105.3506,35,41.4333,47,39,23.67,23.68,23.63
2022-11-17 00:50:00,1.7188,3.5404,0.6056,0.7204,120,101.0013,27.4843,120,78.0216,78.0663,77.9748,0.0224,120,26.1125,26.1327,26.0778,0.014,120,1007.0467,1007.2085,1006.8239,0.0787,120,0,0,0,0,120,0,0,0,0,120,13.7444,14.2604,13.2775,0.1895,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4508,3.4535,3.4471,0.0013,0.5611,0.5613,0.5608,0.0001,0.7802,0.7807,0.7797,0.0002,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,164,362,43,78.3034,0,0,0,0,292.625,863,121,89.5672,35,41.7167,47,39,23.66,23.68,23.63
2022-11-17 01:00:00,1.508,2.9424,0.4308,0.592,120,113.8232,31.1854,120,78.117,78.1579,78.0358,0.0207,120,26.0911,26.1083,26.0747,0.0065,120,1007.0283,1007.2085,1006.8239,0.0647,120,0,0,0,0,120,0,0,0,0,120,13.7607,14.2604,13.2775,0.191,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4505,3.4535,3.4471,0.0011,0.5609,0.5611,0.5607,0.0001,0.7812,0.7816,0.7804,0.0002,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0917,297,24,64.3436,0,0,0,0,330.075,951,90,101.8717,35,41.4833,47,39,23.66,23.68,23.63
2022-11-17 01:10:00,1.2156,3.1448,0,0.6952,120,108.5794,52.6932,120,78.2337,78.28,78.1579,0.0268,120,26.0915,26.1052,26.0778,0.0054,120,1006.9973,1007.1902,1006.8056,0.0512,120,0,0,0,0,120,0,0,0,0,120,13.687,14.2604,13.2775,0.2145,120,120,0,0,0,0,0,120,None,None,None,None,0,3.45,3.4532,3.4468,0.0009,0.5609,0.5611,0.5608,0.0001,0.7823,0.7828,0.7816,0.0003,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,110.25,319,0,74.0087,0,0,0,0,362.525,983,82,186.3554,35,41.85,47,41,23.66,23.68,23.63
2022-11-17 01:20:00,1.2536,2.4732,0.4952,0.4801,120,114.9687,35.5896,120,78.3898,78.5241,78.2189,0.0772,120,26.0707,26.093,26.0503,0.0082,120,1006.9373,1007.0254,1006.7873,0.092,120,0,0,0,0,120,0,0,0,0,120,13.6174,13.7689,13.2775,0.2279,120,120,0,0,0,0,0,120,None,None,None,None,0,3.449,3.4504,3.4465,0.0015,0.5607,0.5609,0.5605,0.0001,0.7839,0.7852,0.7822,0.0008,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,113.4333,246,31,52.1818,0,0,0,0,331.7417,650,57,103.9557,35,41.4,47,39,23.66,23.68,23.63
2022-11-17 01:30:00,1.1947,2.2432,0.4492,0.4304,120,99.1241,32.1416,120,78.6365,78.8598,78.4936,0.0846,120,26.0445,26.0594,26.032,0.0063,120,1006.832,1007.0254,1006.6042,0.101,120,0,0,0,0,120,0,0,0,0,120,13.5232,14.2604,12.2946,0.3715,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4472,3.4504,3.4434,0.0017,0.5604,0.5606,0.5603,0.0001,0.7864,0.7886,0.7849,0.0008,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0333,221,26,46.7868,0,0,0,0,288.05,710,112,96.857,35,41.5833,47,39,23.66,23.68,23.63
