datetime,Anemometer;wind_speed;Avg (m/s),Anemometer;wind_speed;Max (m/s),Anemometer;wind_speed;Min (m/s),Anemometer;wind_speed;StdDev (m/s),Anemometer;wind_speed;Count (),Wind Vane TMR;wind_direction;Avg (°),Wind Vane TMR;wind_direction;StdDev (°),Wind Vane TMR;wind_direction;Count (),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;humidity;Max (%),Hygro/Thermo;humidity;Min (%),Hygro/Thermo;humidity;StdDev (%),Hygro/Thermo;humidity;Count (),Hygro/Thermo;temperature;Avg (°C),Hygro/Thermo;temperature;Max (°C),Hygro/Thermo;temperature;Min (°C),Hygro/Thermo;temperature;StdDev (°C),Hygro/Thermo;temperature;Count (),Barometer;air_pressure;Avg (hPa),Barometer;air_pressure;Max (hPa),Barometer;air_pressure;Min (hPa),Barometer;air_pressure;StdDev (hPa),Barometer;air_pressure;Count (),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Avg (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Max (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Min (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;StdDev (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Count (),GHI (Global Horizontal Irradiance);solar_irradiance;Avg (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Max (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Min (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;StdDev (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Count (),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Max (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Min (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;StdDev (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Count (),Precipitation;precipitation;Count (),Precipitation;precipitation;Sum (mm),GTI (Global Tilt Irradiance) PV Cell;voltage;Avg (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Max (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Min (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;StdDev (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Count (),Theta;other;Avg (°),Theta;other;Max (°),Theta;other;Min (°),Theta;other;StdDev (°),Theta;other;Count (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A5;channel;Avg (V),A5;channel;Max (V),A5;channel;Min (V),A5;channel;StdDev (V),A6;channel;Avg (V),A6;channel;Max (V),A6;channel;Min (V),A6;channel;StdDev (V),A7;channel;Avg (V),A7;channel;Max (V),A7;channel;Min (V),A7;channel;StdDev (V),C1;channel;Avg (I),C1;channel;Max (I),C1;channel;Min (I),C1;channel;StdDev (I),C2;channel;Avg (I),C2;channel;Max (I),C2;channel;Min (I),C2;channel;StdDev (I),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2022-12-03 00:00:00,2.1798,4.12,0.9276,0.5985,120,138.4136,28.0489,120,87.6438,87.8018,87.4355,0.0779,120,23.9061,24.0178,23.8163,0.0688,120,1005.4346,1005.6703,1005.2858,0.1039,120,5.7413,6.9685,4.3252,0.6555,120,0.0854,0.3661,0,0.1555,120,13.5969,13.7689,13.2775,0.2354,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4239,3.4278,3.4214,0.0017,0.5391,0.5402,0.5382,0.0007,0.8764,0.878,0.8744,0.0008,-0.0001,-0.0001,-0.0001,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,214.1083,425,78,65.059,0,0,0,0,391.1917,556,179,80.292,35,47.9833,53,47,23.65,23.68,23.63
2022-12-03 00:10:00,1.3705,2.8412,0.348,0.4982,120,153.3992,32.4823,120,87.6825,87.7712,87.6186,0.0293,120,24.1141,24.1978,24.0178,0.0548,120,1005.2701,1005.4689,1005.1027,0.0619,120,4.2634,5.5268,3.3646,0.6116,120,0,0,0,0,120,13.6338,14.2604,13.2775,0.2294,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4212,3.4245,3.4184,0.001,0.5411,0.542,0.5402,0.0006,0.8768,0.8777,0.8762,0.0003,-0.0001,-0.0001,-0.0001,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,126.1417,286,15,54.1494,0,0,0,0,438.4667,857,98,98.5007,35,48.2333,49,45,23.65,23.68,23.63
2022-12-03 00:20:00,1.1332,2.5836,0.3572,0.4613,120,169.7706,40.0022,120,87.6756,87.8018,87.5881,0.0446,120,24.2653,24.329,24.1978,0.0358,120,1005.1509,1005.3041,1004.9379,0.0745,120,3.0558,3.8449,2.4032,0.304,120,0,0,0,0,120,13.6092,14.2604,13.2775,0.2398,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4192,3.4217,3.4156,0.0012,0.5426,0.5433,0.542,0.0004,0.8768,0.878,0.8759,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,100.35,258,16,50.1433,0,0,0,0,492.125,1021,208,127.9946,35,48.65,51,47,23.65,23.68,23.63
2022-12-03 00:30:00,0.8231,1.59,0.2744,0.3299,120,169.6277,49.9566,120,87.6598,87.7407,87.5576,0.0489,120,24.3724,24.4267,24.3229,0.0279,120,1005.0157,1005.1393,1004.9013,0.0938,120,2.3429,3.1236,1.2016,0.4452,120,0,0,0,0,120,13.5642,13.7689,13.2775,0.2433,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4169,3.419,3.415,0.0016,0.5437,0.5443,0.5432,0.0003,0.8766,0.8774,0.8756,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6417,150,7,35.8622,0,0,0,0,476.575,854,48,145.3504,35,47.9333,51,45,23.64,23.68,23.63
2022-12-03 00:40:00,1.3132,3.1172,0.4216,0.4961,120,125.4534,39.3439,120,87.7049,87.8323,87.5881,0.0457,120,24.4747,24.5671,24.4114,0.0483,120,1004.9248,1005.121,1004.7365,0.0664,120,2.2769,3.1236,1.2016,0.3297,120,0,0,0,0,120,13.6051,14.2604,12.786,0.2495,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4154,3.4187,3.4123,0.0011,0.5447,0.5457,0.5441,0.0005,0.877,0.8783,0.8759,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,119.9083,316,23,53.9207,0,0,0,0,371.8917,1016,3,133.6974,35,46.9,49,41,23.65,23.68,23.63
2022-12-03 00:50:00,1.5105,2.9056,0.5688,0.5457,120,105.4255,31.0598,120,87.7633,87.8323,87.6797,0.0372,120,24.6731,24.7594,24.5702,0.0558,120,1004.8355,1004.9379,1004.7182,0.0944,120,2.0746,2.8835,0.4803,0.6064,120,0,0,0,0,120,13.601,14.2604,13.2775,0.2426,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4139,3.4156,3.412,0.0016,0.5467,0.5476,0.5457,0.0006,0.8776,0.8783,0.8768,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,141.3583,293,39,59.3141,0,0,0,0,313.4167,979,72,116.5202,35,46.75,49,41,23.64,23.68,23.63
2022-12-03 01:00:00,1.4875,3.1264,0.6332,0.458,120,116.634,32.8885,120,87.7247,87.8323,87.6797,0.0256,120,24.8212,24.8814,24.7655,0.0307,120,1004.7656,1004.9379,1004.5534,0.0748,120,2.2048,3.1236,1.4417,0.3534,120,0,0,0,0,120,13.687,14.2604,13.2775,0.1946,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4128,3.4156,3.4092,0.0012,0.5482,0.5488,0.5476,0.0003,0.8772,0.8783,0.8768,0.0003,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,138.8583,317,46,49.7819,0,0,0,0,331.9417,579,83,94.5848,35,46.9333,47,41,23.65,23.68,23.63
2022-12-03 01:10:00,1.7728,3.3196,0.5136,0.6697,120,108.3959,29.1367,120,87.6794,87.8018,87.5576,0.073,120,24.9582,25.0005,24.8814,0.0317,120,1004.7516,1004.9379,1004.5534,0.0547,120,3.1159,4.085,2.163,0.4395,120,0,0,0,0,120,13.7239,14.2604,13.2775,0.2014,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4125,3.4156,3.4092,0.0009,0.5496,0.55,0.5488,0.0003,0.8768,0.878,0.8756,0.0007,-0.0001,-0.0001,-0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,169.8667,338,33,72.796,0,0,0,0,309,522,118,83.8043,34.7,46.6667,49,41,23.65,23.68,23.63
2022-12-03 01:20:00,1.7576,3.292,0.762,0.5601,120,109.9854,29.333,120,87.5708,87.7102,87.466,0.0582,120,25.0873,25.1988,24.9944,0.0567,120,1004.7232,1004.9379,1004.5351,0.0676,120,2.8676,4.3252,1.6819,0.6182,120,0,0,0,0,120,13.728,14.2604,13.2775,0.2073,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4121,3.4156,3.4089,0.0011,0.5509,0.552,0.5499,0.0006,0.8757,0.8771,0.8747,0.0006,-0.0001,-0.0001,-0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,168.2167,335,60,60.8763,0,0,0,0,312.1833,494,74,84.0282,34,46.8333,47,41,23.65,23.68,23.63
2022-12-03 01:30:00,1.4334,2.6296,0.5412,0.4667,120,127.7733,31.5465,120,87.39,87.4966,87.2829,0.0455,120,25.2788,25.3514,25.1988,0.043,120,1004.6211,1004.7548,1004.5167,0.092,120,0.9853,1.922,0.2402,0.4464,120,0,0,0,0,120,13.7321,14.2604,13.2775,0.1705,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4104,3.4126,3.4086,0.0015,0.5528,0.5535,0.552,0.0004,0.8739,0.875,0.8728,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,132.9833,263,36,50.7243,0,0,0,0,361.4583,618,98,90.8232,34,47.0333,49,47,23.64,23.68,23.63
