datetime,Anemometer;wind_speed;Avg (m/s),Anemometer;wind_speed;Max (m/s),Anemometer;wind_speed;Min (m/s),Anemometer;wind_speed;StdDev (m/s),Anemometer;wind_speed;Count (),Wind Vane TMR;wind_direction;Avg (°),Wind Vane TMR;wind_direction;StdDev (°),Wind Vane TMR;wind_direction;Count (),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;humidity;Max (%),Hygro/Thermo;humidity;Min (%),Hygro/Thermo;humidity;StdDev (%),Hygro/Thermo;humidity;Count (),Hygro/Thermo;temperature;Avg (°C),Hygro/Thermo;temperature;Max (°C),Hygro/Thermo;temperature;Min (°C),Hygro/Thermo;temperature;StdDev (°C),Hygro/Thermo;temperature;Count (),Barometer;air_pressure;Avg (hPa),Barometer;air_pressure;Max (hPa),Barometer;air_pressure;Min (hPa),Barometer;air_pressure;StdDev (hPa),Barometer;air_pressure;Count (),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Avg (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Max (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Min (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;StdDev (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Count (),GHI (Global Horizontal Irradiance);solar_irradiance;Avg (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Max (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Min (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;StdDev (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Count (),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Max (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Min (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;StdDev (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Count (),Precipitation;precipitation;Count (),Precipitation;precipitation;Sum (mm),GTI (Global Tilt Irradiance) PV Cell;voltage;Avg (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Max (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Min (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;StdDev (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Count (),Theta;other;Avg (°),Theta;other;Max (°),Theta;other;Min (°),Theta;other;StdDev (°),Theta;other;Count (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A5;channel;Avg (V),A5;channel;Max (V),A5;channel;Min (V),A5;channel;StdDev (V),A6;channel;Avg (V),A6;channel;Max (V),A6;channel;Min (V),A6;channel;StdDev (V),A7;channel;Avg (V),A7;channel;Max (V),A7;channel;Min (V),A7;channel;StdDev (V),C1;channel;Avg (I),C1;channel;Max (I),C1;channel;Min (I),C1;channel;StdDev (I),C2;channel;Avg (I),C2;channel;Max (I),C2;channel;Min (I),C2;channel;StdDev (I),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2022-11-03 00:00:00,1.4238,3.4024,0.4584,0.6199,120,93.898,44.0332,120,78.7166,79.0429,78.5241,0.1208,120,25.8977,26.0045,25.7848,0.054,120,1007.8153,1008.124,1007.5381,0.121,120,0,0,0,0,120,0,0,0,0,120,13.5969,13.7689,13.2775,0.2354,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4636,3.4687,3.459,0.002,0.559,0.5601,0.5578,0.0005,0.7872,0.7904,0.7852,0.0012,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,131.9333,347,27,67.3846,0,0,0,0,319.7333,1014,80,180.3682,35,43.85,49,41,23.67,23.68,23.63
2022-11-03 00:10:00,2.0039,3.4392,0.7252,0.683,120,97.4321,30.2098,120,78.5984,78.7072,78.4936,0.0518,120,25.7557,25.8183,25.7085,0.0236,120,1007.6664,1007.7395,1007.5198,0.0828,120,0,0,0,0,120,0,0,0,0,120,13.687,14.2604,13.2775,0.2238,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4611,3.4623,3.4587,0.0014,0.5576,0.5582,0.5571,0.0002,0.786,0.7871,0.7849,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,194.9917,351,56,74.235,0,0,0,0,285.9,977,94,106.0551,35,41.3833,47,39,23.67,23.68,23.63
2022-11-03 00:20:00,2.2978,4.4512,0.808,0.8312,120,97.0476,30.1895,120,78.6749,78.7988,78.5241,0.0671,120,25.7573,25.8153,25.7024,0.0246,120,1007.5736,1007.7395,1007.355,0.0822,120,0,0,0,0,120,0,0,0,0,120,13.728,14.2604,13.2775,0.1755,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4596,3.4623,3.4559,0.0014,0.5576,0.5582,0.557,0.0003,0.7867,0.788,0.7852,0.0007,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,226.9333,461,65,90.3481,0,0,0,0,278.875,669,75,89.8435,35,41.0167,43,39,23.67,23.68,23.63
2022-11-03 00:30:00,2.5812,5.04,0.9368,0.9626,120,100.6115,27.4847,120,78.8069,78.9514,78.6767,0.0741,120,25.7779,25.8122,25.7298,0.0171,120,1007.427,1007.5564,1007.3366,0.0802,120,0,0,0,0,120,0,0,0,0,120,13.7116,14.2604,13.2775,0.2033,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4571,3.4593,3.4556,0.0013,0.5578,0.5581,0.5573,0.0002,0.7881,0.7895,0.7868,0.0007,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,257.7417,525,79,104.6278,0,0,0,0,293.5083,932,70,95.1854,34.2,41.1167,47,41,23.67,23.68,23.63
2022-11-03 00:40:00,2.1076,4.3592,0.7804,0.8003,120,91.3209,28.6739,120,78.956,79.0429,78.8598,0.0524,120,25.7744,25.8183,25.7298,0.0168,120,1007.3453,1007.3916,1007.1535,0.059,120,0,0,0,0,120,0,0,0,0,120,13.6911,14.2604,13.2775,0.2014,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4558,3.4565,3.4526,0.001,0.5577,0.5582,0.5573,0.0002,0.7896,0.7904,0.7886,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,206.2583,451,62,86.9935,0,0,0,0,267.6583,913,65,98.6182,34,41.0667,47,39,23.67,23.68,23.63
2022-11-03 00:50:00,2.2206,4.0648,0.3848,0.8219,120,97.678,31.7541,120,78.9799,79.0735,78.8293,0.0717,120,25.7675,25.8122,25.7176,0.0189,120,1007.2382,1007.3916,1006.9887,0.0933,120,0,0,0,0,120,0,0,0,0,120,13.6993,14.2604,13.2775,0.2323,120,120,0,0,0,0,0,120,None,None,None,None,0,3.454,3.4565,3.4498,0.0016,0.5577,0.5581,0.5572,0.0002,0.7898,0.7907,0.7883,0.0007,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,218.5417,419,19,89.3317,0,0,0,0,283.9167,918,29,105.5063,34,41.0667,47,39,23.67,23.68,23.63
2022-11-03 01:00:00,2.077,4.8744,0.67,0.8231,120,103.2785,34.7921,120,78.7065,78.8903,78.4936,0.1236,120,25.7287,25.7939,25.6566,0.0274,120,1007.0866,1007.3733,1006.9704,0.0971,120,0,0,0,0,120,0,0,0,0,120,13.5805,13.7689,13.2775,0.2399,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4514,3.4562,3.4495,0.0016,0.5573,0.5579,0.5566,0.0003,0.7871,0.7889,0.7849,0.0012,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,202.9333,507,50,89.4721,0,0,0,0,298.5917,651,69,102.6163,34,41.0833,47,39,23.67,23.68,23.63
2022-11-03 01:10:00,1.7953,3.8164,0.3664,0.7465,120,100.6258,37.9587,120,78.3626,78.6157,78.1579,0.1356,120,25.6885,25.7298,25.6444,0.0175,120,1006.9994,1007.1902,1006.8056,0.0416,120,0,0,0,0,120,0,0,0,0,120,13.6256,14.2604,13.2775,0.2417,120,120,0,0,0,0,0,120,None,None,None,None,0,3.45,3.4532,3.4468,0.0007,0.5569,0.5573,0.5564,0.0002,0.7836,0.7862,0.7816,0.0014,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,172.3167,392,17,81.1387,0,0,0,0,290.7667,683,19,113.7049,34,41.1333,47,39,23.67,23.68,23.63
2022-11-03 01:20:00,1.8156,3.6968,0.4952,0.7506,120,107.9156,35.3894,120,78.2072,78.3105,78.0969,0.0516,120,25.7067,25.7573,25.6566,0.0194,120,1006.9187,1007.0071,1006.7873,0.0941,120,0,0,0,0,120,0,0,0,0,120,13.6092,14.2604,13.2775,0.2481,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4486,3.4501,3.4465,0.0016,0.5571,0.5576,0.5566,0.0002,0.7821,0.7831,0.781,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,174.525,379,31,81.5856,0,0,0,0,319.8833,1014,17,121.3364,34,41.1,47,39,23.67,23.68,23.63
2022-11-03 01:30:00,2.0089,3.8992,0.532,0.7781,120,99.5844,29.9994,120,78.2642,78.4021,78.1579,0.0502,120,25.6564,25.7359,25.5589,0.0463,120,1006.8332,1007.0071,1006.6225,0.0809,120,0,0,0,0,120,0,0,0,0,120,13.5846,14.2604,13.2775,0.2473,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4472,3.4501,3.4437,0.0013,0.5566,0.5574,0.5556,0.0005,0.7826,0.784,0.7816,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,195.5333,401,35,84.5759,0,0,0,0,286.4083,595,74,87.9549,34,41.05,47,39,23.67,23.68,23.63
2022-11-03 01:40:00,1.7552,3.8348,0.4308,0.6446,120,93.6178,34.8771,120,78.3949,78.5546,78.3105,0.0524,120,25.5769,25.62,25.5376,0.0169,120,1006.8853,1007.0071,1006.7873,0.0978,120,0,0,0,0,120,0,0,0,0,120,13.6543,14.2604,13.2775,0.2274,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4481,3.4501,3.4465,0.0016,0.5558,0.5562,0.5554,0.0002,0.7839,0.7855,0.7831,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,167.9583,394,24,70.066,0,0,0,0,290.5333,993,33,139.8213,34,41.0833,45,39,23.67,23.68,23.63
2022-11-03 01:50:00,1.6475,3.016,0.5136,0.5196,120,86.4337,34.2395,120,78.3301,78.5241,78.1274,0.0817,120,25.5687,25.6352,25.4674,0.0346,120,1006.7818,1007.0071,1006.5859,0.0718,120,0,0,0,0,120,0,0,0,0,120,13.5683,13.7689,13.2775,0.2426,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4464,3.4501,3.4431,0.0012,0.5557,0.5564,0.5547,0.0003,0.7833,0.7852,0.7813,0.0008,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,156.25,305,33,56.4831,0,0,0,0,270.3917,1004,29,140.0682,34,41.1,47,39,23.67,23.68,23.63
2022-11-03 02:00:00,1.2563,3.2184,0.2192,0.6136,120,95.8407,53.4472,120,78.4326,78.5852,78.28,0.0663,120,25.4966,25.5406,25.4399,0.0208,120,1006.7113,1006.8056,1006.5859,0.094,120,0,0,0,0,120,0,0,0,0,120,13.5642,14.2604,13.2775,0.2515,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4452,3.4468,3.4431,0.0016,0.555,0.5554,0.5544,0.0002,0.7843,0.7859,0.7828,0.0007,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,113.725,327,1,66.6908,0,0,0,0,318.9,1011,8,191.5795,34,41.0833,45,39,23.67,23.68,23.63
2022-11-03 02:10:00,1.7914,3.8716,0.3756,0.8102,120,94.7436,41.6649,120,78.6261,78.7683,78.4326,0.0695,120,25.5876,25.6658,25.5101,0.0329,120,1006.619,1006.8056,1006.4211,0.0645,120,0,0,0,0,120,0,0,0,0,120,13.6993,14.2604,13.2775,0.2409,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4437,3.4468,3.4404,0.0011,0.5559,0.5567,0.5551,0.0003,0.7863,0.7877,0.7843,0.0007,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,171.8917,398,18,88.0658,0,0,0,0,297.5167,1020,34,153.194,34,41,43,39,23.67,23.68,23.63
2022-11-03 02:20:00,1.4082,2.9884,0.5688,0.4755,120,93.6788,36.1928,120,78.6452,78.7683,78.5241,0.0593,120,25.5809,25.6688,25.4949,0.0465,120,1006.599,1006.8056,1006.4028,0.0533,120,0,0,0,0,120,0,0,0,0,120,13.4822,13.7689,13.2775,0.2433,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4433,3.4468,3.44,0.0009,0.5558,0.5567,0.555,0.0005,0.7865,0.7877,0.7852,0.0006,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,130.2417,302,39,51.6828,0,0,0,0,272.3333,719,9,109.5452,34,41.0833,45,39,23.67,23.68,23.63
2022-11-03 02:30:00,1.7942,4.1936,0.486,0.6713,120,95.3234,33.6321,120,78.7891,79.104,78.6767,0.0812,120,25.5364,25.6169,25.4796,0.0364,120,1006.5917,1006.7873,1006.4028,0.0404,120,0,0,0,0,120,0,0,0,0,120,13.6174,13.7689,13.2775,0.2279,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4432,3.4465,3.44,0.0007,0.5554,0.5562,0.5548,0.0004,0.7879,0.791,0.7868,0.0008,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,172.2,433,30,72.9716,0,0,0,0,276.875,826,23,105.5787,34,41.1167,47,39,23.67,23.68,23.63
2022-11-03 02:40:00,1.5206,4.442,0,0.8263,120,79.8209,48.5407,120,78.7024,78.8598,78.5852,0.0508,120,25.5939,25.6322,25.5589,0.0138,120,1006.5361,1006.6225,1006.3845,0.0891,120,0,0,0,0,120,0,0,0,0,120,13.6092,14.2604,13.2775,0.2481,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4423,3.4437,3.4397,0.0015,0.5559,0.5563,0.5556,0.0001,0.787,0.7886,0.7859,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,142.8333,460,0,89.1523,0,0,0,0,281.3917,1021,14,187.2186,34,41.0667,45,39,23.67,23.68,23.63
2022-11-03 02:50:00,1.6978,3.8624,0.3848,0.7501,120,85.2481,41.4235,120,78.7942,78.8903,78.6767,0.0461,120,25.6199,25.6597,25.5742,0.017,120,1006.5259,1006.6042,1006.3845,0.092,120,0,0,0,0,120,0,0,0,0,120,13.6665,14.2604,13.2775,0.2375,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4421,3.4434,3.4397,0.0015,0.5562,0.5566,0.5557,0.0002,0.7879,0.7889,0.7868,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,161.7167,397,19,81.5332,0,0,0,0,269.6583,991,4,150.4222,34,41.0833,45,39,23.67,23.68,23.63
2022-11-03 03:00:00,1.9171,4.0372,0.5136,0.8676,120,93.6438,44.2935,120,78.8728,78.9514,78.7683,0.0469,120,25.5835,25.6291,25.5437,0.017,120,1006.4287,1006.6042,1006.2197,0.0708,120,0,0,0,0,120,0,0,0,0,120,13.6133,14.2604,13.2775,0.2547,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4405,3.4434,3.437,0.0012,0.5558,0.5563,0.5554,0.0002,0.7887,0.7895,0.7877,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,185.55,416,33,94.3078,0,0,0,0,305.9,1003,8,174.5139,34,41.1833,47,39,23.66,23.68,23.63
