datetime,Anemometer;wind_speed;Avg (m/s),Anemometer;wind_speed;Max (m/s),Anemometer;wind_speed;Min (m/s),Anemometer;wind_speed;StdDev (m/s),Anemometer;wind_speed;Count (),Wind Vane TMR;wind_direction;Avg (°),Wind Vane TMR;wind_direction;StdDev (°),Wind Vane TMR;wind_direction;Count (),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;humidity;Max (%),Hygro/Thermo;humidity;Min (%),Hygro/Thermo;humidity;StdDev (%),Hygro/Thermo;humidity;Count (),Hygro/Thermo;temperature;Avg (°C),Hygro/Thermo;temperature;Max (°C),Hygro/Thermo;temperature;Min (°C),Hygro/Thermo;temperature;StdDev (°C),Hygro/Thermo;temperature;Count (),Barometer;air_pressure;Avg (hPa),Barometer;air_pressure;Max (hPa),Barometer;air_pressure;Min (hPa),Barometer;air_pressure;StdDev (hPa),Barometer;air_pressure;Count (),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Avg (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Max (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Min (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;StdDev (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Count (),GHI (Global Horizontal Irradiance);solar_irradiance;Avg (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Max (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Min (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;StdDev (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Count (),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Max (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Min (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;StdDev (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Count (),Precipitation;precipitation;Count (),Precipitation;precipitation;Sum (mm),GTI (Global Tilt Irradiance) PV Cell;voltage;Avg (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Max (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Min (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;StdDev (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Count (),Theta;other;Avg (°),Theta;other;Max (°),Theta;other;Min (°),Theta;other;StdDev (°),Theta;other;Count (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A5;channel;Avg (V),A5;channel;Max (V),A5;channel;Min (V),A5;channel;StdDev (V),A6;channel;Avg (V),A6;channel;Max (V),A6;channel;Min (V),A6;channel;StdDev (V),A7;channel;Avg (V),A7;channel;Max (V),A7;channel;Min (V),A7;channel;StdDev (V),C1;channel;Avg (I),C1;channel;Max (I),C1;channel;Min (I),C1;channel;StdDev (I),C2;channel;Avg (I),C2;channel;Max (I),C2;channel;Min (I),C2;channel;StdDev (I),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2022-11-25 00:00:00,1.9089,4.4236,0.578,0.8652,120,82.3147,40.1729,120,79.8006,79.8975,79.7143,0.0409,120,26.4342,26.4531,26.4226,0.007,120,1006.2938,1006.4577,1006.238,0.0744,120,0,0,0,0,120,0,0,0,0,120,13.8508,14.2604,13.2775,0.2238,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4382,3.441,3.4373,0.0012,0.5643,0.5645,0.5642,0.0001,0.798,0.799,0.7971,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,184.6667,458,40,94.0462,0,0,0,0,278.9333,967,26,176.0835,37,48,51,39,23.67,23.68,23.63
2022-11-25 00:10:00,1.9146,3.798,0.4952,0.724,120,91.5144,38.6662,120,79.9692,80.1721,79.8364,0.0895,120,26.4104,26.4348,26.386,0.0119,120,1006.1948,1006.4577,1006.0549,0.0965,120,0,0,0,0,120,0,0,0,0,120,13.9041,14.2604,13.7689,0.2204,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4366,3.441,3.4342,0.0016,0.5641,0.5644,0.5639,0.0001,0.7997,0.8017,0.7984,0.0009,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,185.2833,390,31,78.6991,0,0,0,0,294.15,1014,7,158.609,37,48.1167,49,47,23.67,23.68,23.63
2022-11-25 00:20:00,1.5428,3.7612,0.3112,0.7303,120,93.5736,43.5519,120,80.2591,80.3552,80.1416,0.0452,120,26.4334,26.4592,26.4013,0.0161,120,1006.2468,1006.4577,1006.0549,0.0621,120,0,0,0,0,120,0,0,0,0,120,13.9205,14.2604,13.2775,0.2451,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4374,3.441,3.4342,0.001,0.5643,0.5646,0.564,0.0002,0.8026,0.8036,0.8014,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,144.8667,386,11,79.3753,0,0,0,0,287.7,925,4,144.5683,37,48.3667,53,47,23.67,23.68,23.63
2022-11-25 00:30:00,2.0022,4.0924,0.532,0.8137,120,98.9996,39.8115,120,80.3,80.3858,80.1721,0.055,120,26.3881,26.4318,26.3646,0.0184,120,1006.2424,1006.2746,1006.0549,0.0404,120,0,0,0,0,120,0,0,0,0,120,13.814,14.2604,13.2775,0.1685,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4374,3.4379,3.4342,0.0007,0.5639,0.5643,0.5636,0.0002,0.803,0.8039,0.8017,0.0006,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,194.8083,422,35,88.4408,0,0,0,0,297.4083,929,46,130.2485,37,47.9833,53,41,23.67,23.68,23.63
2022-11-25 00:40:00,2.0853,4.9664,0.67,0.8535,120,95.4291,38.9951,120,80.3626,80.4468,80.2942,0.0419,120,26.3728,26.386,26.3585,0.0055,120,1006.1235,1006.2746,1005.8718,0.0974,120,0,0,0,0,120,0,0,0,0,120,13.8304,14.2604,13.2775,0.197,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4354,3.4379,3.4312,0.0016,0.5637,0.5639,0.5636,0.0001,0.8036,0.8045,0.8029,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,203.8417,517,50,92.7762,0,0,0,0,292.1333,965,15,141.7305,36.5,46.9,49,41,23.67,23.68,23.63
2022-11-25 00:50:00,2.0741,5.4264,0.7988,0.934,120,96.373,46.2515,120,80.3766,80.4468,80.2942,0.049,120,26.3691,26.3921,26.3463,0.013,120,1006.0529,1006.238,1005.8718,0.0591,120,0,0,0,0,120,0,0,0,0,120,13.8508,14.2604,13.2775,0.2238,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4342,3.4373,3.4312,0.001,0.5637,0.5639,0.5635,0.0001,0.8038,0.8045,0.8029,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,202.6167,567,64,101.5196,0,0,0,0,298,1005,11,154.5077,36,46.9,49,41,23.67,23.68,23.63
2022-11-25 01:00:00,1.7435,3.9544,0.3204,0.8411,120,78.5008,50.7056,120,80.506,80.7215,80.3552,0.1044,120,26.3979,26.4287,26.3799,0.0114,120,1006.0021,1006.0915,1005.8535,0.0882,120,0,0,0,0,120,0,0,0,0,120,13.8181,14.2604,13.2775,0.2055,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4334,3.4349,3.4309,0.0015,0.564,0.5643,0.5638,0.0001,0.8051,0.8072,0.8036,0.001,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,166.6833,407,12,91.4238,0,0,0,0,277.1333,1008,4,192.743,36,47,49,45,23.67,23.68,23.63
2022-11-25 01:10:00,1.9986,3.936,0.5136,0.7831,120,76.2196,41.8434,120,80.7942,81.0572,80.6299,0.1235,120,26.3979,26.4257,26.3707,0.0175,120,1006.0149,1006.0732,1005.8718,0.0831,120,0,0,0,0,120,0,0,0,0,120,13.8754,14.2604,13.2775,0.2399,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4336,3.4346,3.4312,0.0014,0.564,0.5643,0.5637,0.0002,0.8079,0.8106,0.8063,0.0012,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,194.4083,405,33,85.1181,0,0,0,0,260.375,1014,24,177.0478,36,46.8667,49,43,23.67,23.68,23.63
2022-11-25 01:20:00,1.8103,3.5956,0.2192,0.7107,120,77.6083,46.5268,120,81.1607,81.2708,81.0266,0.0737,120,26.3553,26.3891,26.2609,0.036,120,1005.9424,1006.0915,1005.8535,0.0915,120,0,0,0,0,120,0,0,0,0,120,13.8345,14.2604,13.2775,0.2107,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4324,3.4349,3.4309,0.0015,0.5635,0.5639,0.5626,0.0004,0.8116,0.8127,0.8103,0.0007,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,173.95,368,1,77.2521,0,0,0,0,263.05,1011,7,179.8987,36,46.7333,47,41,23.67,23.68,23.63
2022-11-25 01:30:00,2.1492,3.844,0.4308,0.7846,120,90.1376,36.6533,120,81.3196,81.5455,80.9046,0.1508,120,26.1941,26.2639,26.0533,0.0663,120,1005.9105,1006.0915,1005.8535,0.0753,120,0,0,0,0,120,0,0,0,0,120,13.8181,14.2604,13.2775,0.2151,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4318,3.4349,3.4309,0.0013,0.5619,0.5626,0.5605,0.0007,0.8132,0.8155,0.809,0.0015,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,210.7833,395,24,85.2865,0,0,0,0,280.4083,991,114,137.4722,36,46.8,47,41,23.67,23.68,23.63
