datetime,Anemometer;wind_speed;Avg (m/s),Anemometer;wind_speed;Max (m/s),Anemometer;wind_speed;Min (m/s),Anemometer;wind_speed;StdDev (m/s),Anemometer;wind_speed;Count (),Wind Vane TMR;wind_direction;Avg (°),Wind Vane TMR;wind_direction;StdDev (°),Wind Vane TMR;wind_direction;Count (),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;humidity;Max (%),Hygro/Thermo;humidity;Min (%),Hygro/Thermo;humidity;StdDev (%),Hygro/Thermo;humidity;Count (),Hygro/Thermo;temperature;Avg (°C),Hygro/Thermo;temperature;Max (°C),Hygro/Thermo;temperature;Min (°C),Hygro/Thermo;temperature;StdDev (°C),Hygro/Thermo;temperature;Count (),Barometer;air_pressure;Avg (hPa),Barometer;air_pressure;Max (hPa),Barometer;air_pressure;Min (hPa),Barometer;air_pressure;StdDev (hPa),Barometer;air_pressure;Count (),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Avg (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Max (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Min (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;StdDev (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Count (),GHI (Global Horizontal Irradiance);solar_irradiance;Avg (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Max (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Min (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;StdDev (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Count (),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Max (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Min (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;StdDev (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Count (),Precipitation;precipitation;Count (),Precipitation;precipitation;Sum (mm),GTI (Global Tilt Irradiance) PV Cell;voltage;Avg (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Max (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Min (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;StdDev (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Count (),Theta;other;Avg (°),Theta;other;Max (°),Theta;other;Min (°),Theta;other;StdDev (°),Theta;other;Count (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A5;channel;Avg (V),A5;channel;Max (V),A5;channel;Min (V),A5;channel;StdDev (V),A6;channel;Avg (V),A6;channel;Max (V),A6;channel;Min (V),A6;channel;StdDev (V),A7;channel;Avg (V),A7;channel;Max (V),A7;channel;Min (V),A7;channel;StdDev (V),C1;channel;Avg (I),C1;channel;Max (I),C1;channel;Min (I),C1;channel;StdDev (I),C2;channel;Avg (I),C2;channel;Max (I),C2;channel;Min (I),C2;channel;StdDev (I),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2022-11-18 00:00:00,1.2967,2.8872,0.2284,0.6594,120,111.7569,56.1714,120,84.256,84.5973,83.9259,0.1827,120,25.3973,25.4308,25.3789,0.0132,120,1005.8342,1006.0732,1005.6703,0.0921,120,3.2782,4.085,2.6433,0.2986,120,0,0,0,0,120,13.7485,14.2604,13.2775,0.1846,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4306,3.4346,3.4278,0.0015,0.554,0.5543,0.5538,0.0001,0.8426,0.846,0.8393,0.0018,-0.0001,-0.0001,-0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,118.125,291,2,71.6733,0,0,0,0,330.65,898,75,160.4032,35,44.3,51,41,23.67,23.68,23.63
2022-11-18 00:10:00,2.2369,5.1596,0.6332,0.9495,120,148.8029,46.3942,120,84.3631,84.7194,83.8343,0.185,120,25.1938,25.4277,24.8204,0.2029,120,1005.878,1006.0732,1005.6703,0.0582,120,2.6213,4.3252,0,1.3084,120,0,0,0,0,120,13.3758,13.7689,12.786,0.3347,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4313,3.4346,3.4278,0.001,0.5519,0.5543,0.5482,0.002,0.8436,0.8472,0.8383,0.0018,-0.0001,-0.0001,-0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,220.3167,538,46,103.2071,0,0,0,0,425.9,935,49,136.4395,35,41.8167,49,39,23.68,23.68,23.63
2022-11-18 00:20:00,3.1206,5.9692,1.314,0.9776,120,156.7661,33.1115,120,84.7911,85.7875,84.0175,0.506,120,24.2069,24.8112,23.7248,0.3447,120,1005.8783,1006.0732,1005.6703,0.0625,120,0.0761,1.2016,0,0.197,120,0,0,0,0,120,12.9498,13.7689,11.8015,0.4098,120,120,2.5,0,0,0,0,120,None,None,None,None,0,3.4313,3.4346,3.4278,0.001,0.5421,0.5481,0.5373,0.0034,0.8479,0.8579,0.8402,0.0051,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,316.3667,626,120,106.2572,0.2083,1,0,0.4078,445.0583,695,222,94.5394,35,41.5333,47,39,23.68,23.68,23.63
2022-11-18 00:30:00,2.4673,5.3068,0.6056,0.839,120,170.9085,30.8466,120,86.5457,86.9472,85.7875,0.2978,120,23.6572,23.7187,23.5966,0.0286,120,1005.8693,1006.0732,1005.6703,0.0497,120,0,0,0,0,120,0,0,0,0,120,13.5027,13.7689,13.2775,0.2459,120,120,0.7,0,0,0,0,120,None,None,None,None,0,3.4312,3.4346,3.4278,0.0008,0.5366,0.5372,0.536,0.0003,0.8655,0.8695,0.8579,0.003,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,245.3583,554,43,91.2006,0.0583,1,0,0.2354,481.2,685,136,90.3529,35,41.6167,47,39,23.67,23.68,23.63
2022-11-18 00:40:00,1.5911,2.8504,0.5964,0.5248,120,172.2831,28.5801,120,87.4048,87.7712,86.9472,0.2352,120,23.5956,23.6241,23.5661,0.0144,120,1005.6697,1005.8718,1005.4689,0.1055,120,0,0,0,0,120,0,0,0,0,120,13.5191,13.7689,13.2775,0.2467,120,120,0.1,0,0,0,0,120,None,None,None,None,0,3.4278,3.4312,3.4245,0.0018,0.536,0.5362,0.5357,0.0001,0.874,0.8777,0.8695,0.0024,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,150.125,287,42,57.0469,0.0083,1,0,0.0913,486.775,654,259,82.2563,34.2,41.8,47,39,23.67,23.68,23.63
2022-11-18 00:50:00,1.9033,3.1264,0.716,0.5325,120,186.2883,20.26,120,88.096,88.4121,87.7407,0.1871,120,23.6704,23.7187,23.6149,0.028,120,1005.6038,1005.6887,1005.4689,0.0887,120,0,0,0,0,120,0,0,0,0,120,13.6133,13.7689,13.2775,0.2296,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4267,3.4281,3.4245,0.0015,0.5367,0.5372,0.5362,0.0003,0.881,0.8841,0.8774,0.0019,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,184.0583,317,55,57.8784,0,0,0,0,527.2667,659,239,59.5162,34,41.5167,47,39,23.67,23.68,23.63
2022-11-18 01:00:00,1.9118,2.7492,0.9552,0.4094,120,187.38,15.5737,120,88.67,88.9615,88.4426,0.1316,120,23.7592,23.7919,23.7126,0.0209,120,1005.4886,1005.6703,1005.2858,0.0602,120,0,0,0,0,120,0,0,0,0,120,13.5437,13.7689,13.2775,0.2459,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4248,3.4278,3.4214,0.001,0.5376,0.5379,0.5371,0.0002,0.8867,0.8896,0.8844,0.0013,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,184.975,276,81,44.5048,0,0,0,0,531.5333,625,378,44.7636,34,41.9,47,39,23.67,23.68,23.63
2022-11-18 01:10:00,1.838,3.4208,0.4584,0.5087,120,191.053,14.0547,120,89.0533,89.2972,88.8699,0.0924,120,23.7827,23.8072,23.74,0.0182,120,1005.4573,1005.4872,1005.2858,0.0479,120,0.2081,0.4803,0,0.211,120,0,0,0,0,120,13.4782,13.7689,13.2775,0.2426,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4243,3.4248,3.4214,0.0008,0.5378,0.5381,0.5374,0.0002,0.8905,0.893,0.8887,0.0009,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,176.9583,349,27,55.2956,0,0,0,0,542.4917,697,378,40.5483,34,41.55,49,39,23.66,23.68,23.63
2022-11-18 01:20:00,1.2625,2.326,0.5044,0.3847,120,183.3949,21.1846,120,89.492,89.7549,89.2972,0.1229,120,23.7477,23.7645,23.7339,0.0064,120,1005.3856,1005.4872,1005.1027,0.0988,120,0.1741,0.7213,0,0.1587,120,0,0,0,0,120,13.5109,13.7689,13.2775,0.2465,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4231,3.4248,3.4184,0.0016,0.5375,0.5376,0.5373,0.0001,0.8949,0.8975,0.893,0.0012,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,114.4,230,32,41.8166,0,0,0,0,518.3833,656,215,62.7141,34,41.6167,47,39,23.66,23.68,23.63
2022-11-18 01:30:00,1.3243,2.4824,0.4952,0.3878,120,175.6709,27.0891,120,89.981,90.2127,89.6939,0.1175,120,23.8124,23.8682,23.7462,0.0366,120,1005.3194,1005.4872,1005.1027,0.0864,120,0.5687,1.2016,0.2402,0.1971,120,0,0,0,0,120,13.5273,13.7689,13.2775,0.2467,120,120,0,0,0,0,0,120,None,None,None,None,0,3.422,3.4248,3.4184,0.0014,0.5381,0.5387,0.5375,0.0004,0.8998,0.9021,0.8969,0.0012,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,121.125,247,31,42.1557,0,0,0,0,498.5833,796,263,79.2431,34,41.55,47,39,23.66,23.68,23.63
