datetime,Anemometer;wind_speed;Avg (m/s),Anemometer;wind_speed;Max (m/s),Anemometer;wind_speed;Min (m/s),Anemometer;wind_speed;StdDev (m/s),Anemometer;wind_speed;Count (),Wind Vane TMR;wind_direction;Avg (°),Wind Vane TMR;wind_direction;StdDev (°),Wind Vane TMR;wind_direction;Count (),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;humidity;Max (%),Hygro/Thermo;humidity;Min (%),Hygro/Thermo;humidity;StdDev (%),Hygro/Thermo;humidity;Count (),Hygro/Thermo;temperature;Avg (°C),Hygro/Thermo;temperature;Max (°C),Hygro/Thermo;temperature;Min (°C),Hygro/Thermo;temperature;StdDev (°C),Hygro/Thermo;temperature;Count (),Barometer;air_pressure;Avg (hPa),Barometer;air_pressure;Max (hPa),Barometer;air_pressure;Min (hPa),Barometer;air_pressure;StdDev (hPa),Barometer;air_pressure;Count (),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Avg (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Max (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Min (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;StdDev (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Count (),GHI (Global Horizontal Irradiance);solar_irradiance;Avg (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Max (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Min (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;StdDev (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Count (),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Max (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Min (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;StdDev (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Count (),Precipitation;precipitation;Count (),Precipitation;precipitation;Sum (mm),GTI (Global Tilt Irradiance) PV Cell;voltage;Avg (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Max (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Min (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;StdDev (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Count (),Theta;other;Avg (°),Theta;other;Max (°),Theta;other;Min (°),Theta;other;StdDev (°),Theta;other;Count (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A5;channel;Avg (V),A5;channel;Max (V),A5;channel;Min (V),A5;channel;StdDev (V),A6;channel;Avg (V),A6;channel;Max (V),A6;channel;Min (V),A6;channel;StdDev (V),A7;channel;Avg (V),A7;channel;Max (V),A7;channel;Min (V),A7;channel;StdDev (V),C1;channel;Avg (I),C1;channel;Max (I),C1;channel;Min (I),C1;channel;StdDev (I),C2;channel;Avg (I),C2;channel;Max (I),C2;channel;Min (I),C2;channel;StdDev (I),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2022-11-12 00:00:00,1.8642,4.028,0.4492,0.7342,120,106.4888,39.8918,120,80.9595,81.2403,80.7825,0.1189,120,26.1251,26.1449,26.1022,0.0107,120,1006.1246,1006.2746,1005.8901,0.0898,120,0,0,0,0,120,0,0,0,0,120,13.8222,14.2604,13.2775,0.2188,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4354,3.4379,3.4315,0.0015,0.5613,0.5615,0.561,0.0001,0.8096,0.8124,0.8078,0.0012,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,179.8083,415,26,79.7994,0,0,0,0,319.3333,954,15,135.9671,36,47.65,53,41,23.67,23.68,23.63
2022-11-12 00:10:00,2.1381,4.1476,0.4768,0.854,120,102.5217,34.2051,120,80.7278,80.7825,80.6299,0.0351,120,26.1434,26.1815,26.1174,0.019,120,1006.0276,1006.2563,1005.8718,0.0854,120,0,0,0,0,120,0,0,0,0,120,13.814,14.2604,13.2775,0.1911,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4338,3.4376,3.4312,0.0014,0.5614,0.5618,0.5612,0.0002,0.8073,0.8078,0.8063,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,209.575,428,29,92.8235,0,0,0,0,301.1167,918,60,110.753,36,45.4833,49,41,23.67,23.68,23.63
2022-11-12 00:20:00,1.7234,3.2644,0.624,0.6714,120,100.4472,38.1013,120,80.6152,80.6604,80.5078,0.0349,120,26.1733,26.1937,26.1571,0.0076,120,1005.9934,1006.238,1005.8535,0.0935,120,0,0,0,0,120,0,0,0,0,120,13.7935,14.2604,13.2775,0.1895,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4332,3.4373,3.4309,0.0016,0.5617,0.5619,0.5616,0.0001,0.8062,0.8066,0.8051,0.0003,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,164.5,332,45,72.9818,0,0,0,0,307.0083,1018,27,140.3571,36,44.7833,47,41,23.68,23.68,23.63
2022-11-12 00:30:00,2.2387,3.614,0.6148,0.7686,120,104.7669,30.1033,120,80.5905,80.6604,80.4468,0.0613,120,26.1618,26.1907,26.1327,0.0137,120,1005.9247,1006.0732,1005.8535,0.0853,120,0,0,0,0,120,0,0,0,0,120,13.859,14.2604,13.2775,0.2112,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4321,3.4346,3.4309,0.0014,0.5616,0.5619,0.5613,0.0001,0.8059,0.8066,0.8045,0.0006,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,220.5083,370,44,83.5454,0,0,0,0,307.2833,944,76,101.8703,36,44.7167,47,41,23.67,23.68,23.63
2022-11-12 00:40:00,1.8357,3.614,0.4676,0.692,120,103.6627,27.4871,120,80.5694,80.6299,80.4773,0.043,120,26.2493,26.3189,26.1846,0.0384,120,1005.8704,1005.8901,1005.6887,0.0298,120,0,0,0,0,120,0,0,0,0,120,13.8508,14.2604,13.2775,0.2048,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4312,3.4315,3.4281,0.0005,0.5625,0.5632,0.5618,0.0004,0.8057,0.8063,0.8048,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,176.7083,370,28,75.217,0,0,0,0,292.9917,529,27,79.7537,36,44.85,47,41,23.67,23.68,23.63
2022-11-12 00:50:00,1.9628,3.8992,0.5872,0.797,120,95.5994,34.848,120,80.4643,80.6299,80.2637,0.0869,120,26.3359,26.3707,26.267,0.0299,120,1005.8727,1006.0732,1005.6703,0.0406,120,0,0,0,0,120,0,0,0,0,120,13.7771,14.2604,13.2775,0.191,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4312,3.4346,3.4278,0.0007,0.5634,0.5637,0.5627,0.0003,0.8046,0.8063,0.8026,0.0009,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5167,401,41,86.6307,0,0,0,0,283.625,948,64,118.3122,36,44.4833,49,41,23.67,23.68,23.63
2022-11-12 01:00:00,2.0856,4.4144,0.3756,0.7514,120,89.6719,36.3151,120,80.6856,80.813,80.4468,0.1176,120,26.2349,26.27,26.2059,0.0134,120,1005.7767,1005.8901,1005.6703,0.0963,120,0,0,0,0,120,0,0,0,0,120,13.8222,14.2604,13.2775,0.2188,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4296,3.4315,3.4278,0.0016,0.5624,0.5627,0.5621,0.0001,0.8069,0.8081,0.8045,0.0012,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,203.875,457,18,81.6786,0,0,0,0,279.9833,958,8,142.8237,36,44.8833,49,41,23.67,23.68,23.63
2022-11-12 01:10:00,1.4029,3.6232,0.4308,0.6459,120,104.4589,46.3613,120,80.9104,81.0572,80.7215,0.0829,120,26.1709,26.212,26.1144,0.0255,120,1005.6525,1005.8718,1005.4872,0.0867,120,0,0,0,0,120,0,0,0,0,120,13.687,14.2604,13.2775,0.2145,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4275,3.4312,3.4248,0.0014,0.5617,0.5621,0.5611,0.0003,0.8091,0.8106,0.8072,0.0008,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,129.6667,371,24,70.2065,0,0,0,0,326.5417,1022,20,162.5451,36,44.75,49,41,23.67,23.68,23.63
2022-11-12 01:20:00,1.0729,3.0988,0.3848,0.5854,120,89.1958,45.6177,120,81.0961,81.1792,80.9656,0.0463,120,26.1283,26.148,26.1113,0.0085,120,1005.4923,1005.6703,1005.3041,0.0413,120,0,0,0,0,120,0,0,0,0,120,13.6665,14.2604,13.2775,0.2459,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4249,3.4278,3.4217,0.0007,0.5613,0.5615,0.5611,0.0001,0.811,0.8118,0.8097,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,93.7917,314,19,63.63,0,0,0,0,276.3,990,0,151.7483,36,44.8333,49,41,23.67,23.68,23.63
2022-11-12 01:30:00,1.326,3.8716,0.486,0.6667,120,92.7884,39.5438,120,81.1741,81.2403,81.0266,0.038,120,26.1158,26.1419,26.0717,0.0191,120,1005.3943,1005.5055,1005.121,0.0956,120,0,0,0,0,120,0,0,0,0,120,13.6706,14.2604,13.2775,0.2262,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4232,3.4251,3.4187,0.0016,0.5612,0.5614,0.5607,0.0002,0.8117,0.8124,0.8103,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,121.3083,398,30,72.4715,0,0,0,0,279.5,922,31,129.2262,35.2,44.65,47,41,23.67,23.68,23.63
2022-11-12 01:40:00,1.8362,3.3656,0.5136,0.6419,120,73.7588,34.4471,120,81.2962,81.4234,81.0266,0.1182,120,26.03,26.0717,26.0137,0.0125,120,1005.235,1005.3224,1005.1027,0.0903,120,0,0,0,0,120,0,0,0,0,120,13.7566,14.2604,13.2775,0.1853,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4206,3.422,3.4184,0.0015,0.5603,0.5607,0.5601,0.0001,0.813,0.8142,0.8103,0.0012,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,176.7583,343,33,69.7715,0,0,0,0,230.3333,1012,0,138.2205,35,44.4,47,41,23.67,23.68,23.63
