datetime,Anemometer;wind_speed;Avg (m/s),Anemometer;wind_speed;Max (m/s),Anemometer;wind_speed;Min (m/s),Anemometer;wind_speed;StdDev (m/s),Anemometer;wind_speed;Count (),Wind Vane TMR;wind_direction;Avg (°),Wind Vane TMR;wind_direction;StdDev (°),Wind Vane TMR;wind_direction;Count (),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;humidity;Max (%),Hygro/Thermo;humidity;Min (%),Hygro/Thermo;humidity;StdDev (%),Hygro/Thermo;humidity;Count (),Hygro/Thermo;temperature;Avg (°C),Hygro/Thermo;temperature;Max (°C),Hygro/Thermo;temperature;Min (°C),Hygro/Thermo;temperature;StdDev (°C),Hygro/Thermo;temperature;Count (),Barometer;air_pressure;Avg (hPa),Barometer;air_pressure;Max (hPa),Barometer;air_pressure;Min (hPa),Barometer;air_pressure;StdDev (hPa),Barometer;air_pressure;Count (),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Avg (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Max (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Min (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;StdDev (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Count (),GHI (Global Horizontal Irradiance);solar_irradiance;Avg (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Max (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Min (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;StdDev (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Count (),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Max (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Min (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;StdDev (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Count (),Precipitation;precipitation;Count (),Precipitation;precipitation;Sum (mm),GTI (Global Tilt Irradiance) PV Cell;voltage;Avg (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Max (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Min (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;StdDev (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Count (),Theta;other;Avg (°),Theta;other;Max (°),Theta;other;Min (°),Theta;other;StdDev (°),Theta;other;Count (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A5;channel;Avg (V),A5;channel;Max (V),A5;channel;Min (V),A5;channel;StdDev (V),A6;channel;Avg (V),A6;channel;Max (V),A6;channel;Min (V),A6;channel;StdDev (V),A7;channel;Avg (V),A7;channel;Max (V),A7;channel;Min (V),A7;channel;StdDev (V),C1;channel;Avg (I),C1;channel;Max (I),C1;channel;Min (I),C1;channel;StdDev (I),C2;channel;Avg (I),C2;channel;Max (I),C2;channel;Min (I),C2;channel;StdDev (I),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2022-11-14 00:00:00,2.6529,4.4788,0.946,0.8523,120,98.2714,28.5366,120,84.7201,84.9635,84.5973,0.0961,120,25.7147,25.7604,25.678,0.0233,120,1007.3701,1007.5564,1007.1718,0.0508,120,4.9423,6.0079,3.3646,0.5219,120,0,0,0,0,120,13.6584,14.2604,13.2775,0.2338,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4562,3.4593,3.4529,0.0008,0.5572,0.5576,0.5568,0.0002,0.8472,0.8496,0.846,0.001,-0.0001,-0.0001,-0.0001,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,265.5333,464,80,92.6424,0,0,0,0,285.8833,927,107,96.6516,35,47.9333,53,43,23.66,23.68,23.63
2022-11-14 00:10:00,1.7773,3.844,0.4308,0.7819,120,95.422,41.8494,120,84.8824,84.994,84.7499,0.0659,120,25.6493,25.7054,25.5895,0.0327,120,1007.2744,1007.4099,1007.1718,0.0955,120,3.6165,4.5661,2.163,0.5918,120,0,0,0,0,120,13.6338,14.2604,13.2775,0.2294,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4546,3.4568,3.4529,0.0016,0.5565,0.5571,0.5559,0.0003,0.8488,0.8499,0.8475,0.0007,-0.0001,-0.0001,-0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,170.3583,395,24,84.9891,0,0,0,0,289.475,832,62,133.92,35,45.4333,49,41,23.67,23.68,23.63
2022-11-14 00:20:00,2.271,4.2212,0.2928,0.8725,120,96.6602,38.1758,120,85.0149,85.1161,84.8109,0.07,120,25.5668,25.5895,25.5528,0.0081,120,1007.2625,1007.3916,1007.1718,0.0919,120,3.4083,4.3252,1.922,0.577,120,0,0,0,0,120,13.6256,14.2604,13.2775,0.25,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4544,3.4565,3.4529,0.0015,0.5557,0.5559,0.5555,0.0001,0.8501,0.8512,0.8481,0.0007,-0.0001,-0.0001,-0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,224.025,436,9,94.8334,0,0,0,0,292.75,796,38,125.2048,35,44.7667,47,41,23.67,23.68,23.63
2022-11-14 00:30:00,1.8799,3.9728,0.4124,0.8104,120,95.7039,43.1878,120,85.2163,85.2992,85.0856,0.0691,120,25.5506,25.565,25.5345,0.0061,120,1007.1955,1007.3916,1006.9887,0.0612,120,0.9111,3.1236,0,0.9151,120,0,0,0,0,120,13.6092,13.7689,13.2775,0.2312,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4533,3.4565,3.4498,0.001,0.5555,0.5556,0.5554,0.0001,0.8522,0.853,0.8509,0.0007,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,181.5083,409,22,88.084,0,0,0,0,290.1833,813,11,136.7065,35,44.7833,47,41,23.66,23.68,23.63
2022-11-14 00:40:00,2.0092,3.5036,0.762,0.6921,120,94.8202,34.1517,120,85.2496,85.3603,85.0551,0.0792,120,25.4642,25.5345,25.4155,0.039,120,1007.0482,1007.2085,1006.9704,0.0854,120,0.002,0.2402,0,0.0219,120,0,0,0,0,120,13.6092,13.7689,13.2775,0.2312,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4508,3.4535,3.4495,0.0014,0.5546,0.5554,0.5542,0.0004,0.8525,0.8536,0.8506,0.0008,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,195.5667,358,60,75.2298,0,0,0,0,283.8,974,61,120.7082,35,44.8667,49,41,23.66,23.68,23.63
2022-11-14 00:50:00,1.3463,2.6664,0.3296,0.518,120,95.8196,39.1718,120,85.3254,85.4213,85.2687,0.0378,120,25.3781,25.4277,25.3117,0.0348,120,1006.9958,1007.0071,1006.7873,0.0217,120,0,0,0,0,120,0,0,0,0,120,13.5232,13.7689,12.786,0.2549,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4499,3.4501,3.4465,0.0004,0.5538,0.5543,0.5531,0.0003,0.8533,0.8542,0.8527,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,123.5083,267,13,56.3039,0,0,0,0,288.625,1002,22,131.9838,35,44.7333,47,41,23.66,23.68,23.63
2022-11-14 01:00:00,1.0943,2.4548,0.4768,0.3964,120,90.922,28.5363,120,85.3704,85.4518,85.2687,0.048,120,25.2554,25.3209,25.211,0.0325,120,1006.9227,1007.0071,1006.7873,0.093,120,0,0,0,0,120,0,0,0,0,120,13.4782,13.7689,13.2775,0.2426,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4487,3.4501,3.4465,0.0015,0.5525,0.5532,0.5521,0.0003,0.8537,0.8545,0.8527,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,96.1167,244,29,43.0835,0,0,0,0,262.0917,655,72,84.9005,35,44.7833,47,41,23.66,23.68,23.63
2022-11-14 01:10:00,1.3051,2.4456,0.5412,0.4563,120,83.3023,31.6044,120,85.5159,85.5739,85.4213,0.0334,120,25.2336,25.2782,25.1988,0.025,120,1006.8226,1007.0071,1006.6225,0.0685,120,0,0,0,0,120,0,0,0,0,120,13.601,13.7689,13.2775,0.2341,120,120,0,0,0,0,0,120,None,None,None,None,0,3.447,3.4501,3.4437,0.0011,0.5523,0.5528,0.552,0.0003,0.8552,0.8557,0.8542,0.0003,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0333,243,36,49.5994,0,0,0,0,245.9583,975,7,112.1543,35,44.85,47,41,23.66,23.68,23.63
2022-11-14 01:20:00,0.9847,2.1052,0.2376,0.3981,120,81.0646,36.2237,120,85.5935,85.7875,85.4213,0.1038,120,25.3408,25.385,25.2721,0.0369,120,1006.7096,1006.8056,1006.5859,0.0959,120,0,0,0,0,120,0,0,0,0,120,13.5683,13.7689,13.2775,0.2426,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4452,3.4468,3.4431,0.0016,0.5534,0.5538,0.5527,0.0004,0.8559,0.8579,0.8542,0.001,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2083,206,3,43.2689,0,0,0,0,237.575,565,62,106.229,35,44.75,47,41,23.66,23.68,23.63
2022-11-14 01:30:00,0.5149,1.82,0,0.3457,120,93.0664,54.1591,120,85.5566,85.6655,85.4518,0.0468,120,25.3759,25.388,25.3575,0.0067,120,1006.6141,1006.8056,1006.4028,0.0579,120,0,0,0,0,120,0,0,0,0,120,13.4863,13.7689,13.2775,0.244,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4436,3.4468,3.44,0.001,0.5538,0.5539,0.5536,0.0001,0.8556,0.8567,0.8545,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8,175,0,34.1378,0,0,0,0,307.0583,948,28,182.7714,34.6,44.8333,47,41,23.66,23.68,23.63
