datetime,Anemometer;wind_speed;Avg (m/s),Anemometer;wind_speed;Max (m/s),Anemometer;wind_speed;Min (m/s),Anemometer;wind_speed;StdDev (m/s),Anemometer;wind_speed;Count (),Wind Vane TMR;wind_direction;Avg (°),Wind Vane TMR;wind_direction;StdDev (°),Wind Vane TMR;wind_direction;Count (),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;humidity;Max (%),Hygro/Thermo;humidity;Min (%),Hygro/Thermo;humidity;StdDev (%),Hygro/Thermo;humidity;Count (),Hygro/Thermo;temperature;Avg (°C),Hygro/Thermo;temperature;Max (°C),Hygro/Thermo;temperature;Min (°C),Hygro/Thermo;temperature;StdDev (°C),Hygro/Thermo;temperature;Count (),Barometer;air_pressure;Avg (hPa),Barometer;air_pressure;Max (hPa),Barometer;air_pressure;Min (hPa),Barometer;air_pressure;StdDev (hPa),Barometer;air_pressure;Count (),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Avg (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Max (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Min (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;StdDev (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Count (),GHI (Global Horizontal Irradiance);solar_irradiance;Avg (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Max (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Min (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;StdDev (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Count (),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Max (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Min (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;StdDev (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Count (),Precipitation;precipitation;Count (),Precipitation;precipitation;Sum (mm),GTI (Global Tilt Irradiance) PV Cell;voltage;Avg (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Max (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Min (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;StdDev (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Count (),Theta;other;Avg (°),Theta;other;Max (°),Theta;other;Min (°),Theta;other;StdDev (°),Theta;other;Count (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A5;channel;Avg (V),A5;channel;Max (V),A5;channel;Min (V),A5;channel;StdDev (V),A6;channel;Avg (V),A6;channel;Max (V),A6;channel;Min (V),A6;channel;StdDev (V),A7;channel;Avg (V),A7;channel;Max (V),A7;channel;Min (V),A7;channel;StdDev (V),C1;channel;Avg (I),C1;channel;Max (I),C1;channel;Min (I),C1;channel;StdDev (I),C2;channel;Avg (I),C2;channel;Max (I),C2;channel;Min (I),C2;channel;StdDev (I),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2022-11-28 00:00:00,1.3641,2.8872,0.4584,0.554,120,88.0981,39.8996,120,80.9259,80.9961,80.874,0.0239,120,26.2332,26.2426,26.2212,0.0045,120,1005.06,1005.1393,1004.9379,0.0874,120,0,0,0,0,120,0,0,0,0,120,13.8467,14.2604,13.2775,0.2113,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4177,3.419,3.4156,0.0015,0.5623,0.5624,0.5622,0.0001,0.8093,0.81,0.8087,0.0002,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,125.4417,291,27,60.2153,0,0,0,0,259.7833,704,33,118.0454,36,47.9833,51,45,23.67,23.68,23.63
2022-11-28 00:10:00,1.8996,3.4668,0.6056,0.7837,120,89.5132,36.9115,120,80.8341,80.9351,80.5689,0.0981,120,26.2118,26.2456,26.1541,0.0317,120,1005.0069,1005.1393,1004.9379,0.0835,120,0,0,0,0,120,0,0,0,0,120,13.8754,14.2604,13.2775,0.2313,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4168,3.419,3.4156,0.0014,0.5621,0.5625,0.5615,0.0003,0.8083,0.8094,0.8057,0.001,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,183.65,354,43,85.1802,0,0,0,0,277.225,895,43,132.4173,36,48.0333,49,45,23.67,23.68,23.63
2022-11-28 00:20:00,1.2517,3.1172,0.2192,0.6577,120,79.5869,48.6505,120,80.8392,80.9351,80.6604,0.0714,120,26.1927,26.212,26.1663,0.0092,120,1005.0055,1005.1393,1004.7548,0.0972,120,0,0,0,0,120,0,0,0,0,120,13.8181,14.7535,13.2775,0.2333,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4168,3.419,3.4126,0.0016,0.5619,0.5621,0.5617,0.0001,0.8084,0.8094,0.8066,0.0007,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,113.225,316,1,71.4843,0,0,0,0,279.6,987,16,182.7931,36,48.5833,53,47,23.67,23.68,23.63
2022-11-28 00:30:00,1.6553,4.0464,0.3204,0.784,120,66.023,44.0437,120,80.6815,80.752,80.5994,0.0397,120,26.1842,26.2059,26.1632,0.0106,120,1004.9744,1005.1393,1004.7365,0.0876,120,0,0,0,0,120,0,0,0,0,120,13.8181,14.2604,13.2775,0.2151,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4162,3.419,3.4123,0.0015,0.5618,0.5621,0.5616,0.0001,0.8068,0.8075,0.806,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,157.1,417,12,85.2207,0,0,0,0,259.4667,1007,10,211.4643,36,48.3667,53,45,23.67,23.68,23.63
2022-11-28 00:40:00,1.3372,3.4668,0.2376,0.6307,120,81.2632,51.0957,120,80.5353,80.6299,80.4468,0.0467,120,26.1858,26.2029,26.1724,0.0071,120,1005.0418,1005.1393,1004.9196,0.0894,120,0,0,0,0,120,0,0,0,0,120,13.7607,14.2604,13.2775,0.2013,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4174,3.419,3.4153,0.0015,0.5619,0.562,0.5617,0.0001,0.8054,0.8063,0.8045,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,122.5167,354,3,68.5576,0,0,0,0,287.8833,1022,10,190.5971,36,46.8333,47,41,23.67,23.68,23.63
2022-11-28 00:50:00,1.585,2.9056,0.3388,0.6057,120,76.7307,41.9444,120,80.3591,80.4468,80.2942,0.0351,120,26.1395,26.1968,26.1052,0.0232,120,1004.9338,1005.1393,1004.7548,0.0872,120,0,0,0,0,120,0,0,0,0,120,13.8099,14.2604,13.2775,0.2073,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4156,3.419,3.4126,0.0015,0.5614,0.562,0.5611,0.0002,0.8036,0.8045,0.8029,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,149.4583,293,14,65.839,0,0,0,0,249.6167,973,28,151.2929,36,46.9333,49,43,23.67,23.68,23.63
2022-11-28 01:00:00,1.0488,2.4088,0,0.5185,120,76.1223,51.8562,120,80.2876,80.3858,80.1721,0.056,120,26.1101,26.1235,26.0961,0.0054,120,1004.874,1004.9562,1004.7365,0.0889,120,0,0,0,0,120,0,0,0,0,120,13.7771,14.2604,13.2775,0.191,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4146,3.4159,3.4123,0.0015,0.5611,0.5612,0.561,0.0001,0.8029,0.8039,0.8017,0.0006,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3667,239,0,56.0087,0,0,0,0,301.125,1018,8,231.4019,36,46.9333,47,41,23.67,23.68,23.63
2022-11-28 01:10:00,1.822,4.2672,0.4952,0.7694,120,84.5086,37.2156,120,80.2395,80.3247,80.1721,0.0306,120,26.1291,26.1663,26.1083,0.0156,120,1004.7343,1004.9562,1004.5534,0.1321,120,0,0,0,0,120,0,0,0,0,120,13.8508,14.2604,13.2775,0.2145,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4122,3.4159,3.4092,0.0022,0.5613,0.5617,0.5611,0.0002,0.8024,0.8032,0.8017,0.0003,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,175.2167,441,31,83.634,0,0,0,0,265.0833,994,47,137.1545,36,46.8,47,41,23.67,23.68,23.63
2022-11-28 01:20:00,1.5573,4.0648,0.4216,0.8158,120,76.167,49.0104,120,80.1719,80.3247,79.9585,0.1139,120,26.1922,26.2243,26.1541,0.018,120,1004.6948,1004.9379,1004.5534,0.0918,120,0,0,0,0,120,0,0,0,0,120,13.8017,14.2604,13.2775,0.2087,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4116,3.4156,3.4092,0.0015,0.5619,0.5622,0.5615,0.0002,0.8017,0.8032,0.7996,0.0011,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,146.4417,419,23,88.6737,0,0,0,0,268.0667,972,0,192.6323,36,46.8,49,41,23.67,23.68,23.63
2022-11-28 01:30:00,1.6801,3.1908,0.2836,0.7421,120,77.8209,40.1763,120,80.1932,80.2637,80.1111,0.0429,120,26.1499,26.1602,26.1388,0.0043,120,1004.6126,1004.7731,1004.5534,0.0801,120,0,0,0,0,120,0,0,0,0,120,13.7157,14.2604,13.2775,0.2451,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4102,3.4129,3.4092,0.0013,0.5615,0.5616,0.5614,0,0.8019,0.8026,0.8011,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,159.7917,324,8,80.6654,0,0,0,0,252.8583,959,78,149.2544,36,46.8,49,41,23.67,23.68,23.63
2022-11-28 01:40:00,1.482,3.2092,0.4124,0.5749,120,76.0307,44.3337,120,80.28,80.3552,80.2026,0.0526,120,26.1263,26.1571,26.093,0.0151,120,1004.7362,1004.9379,1004.5717,0.0676,120,0,0,0,0,120,0,0,0,0,120,13.7566,14.2604,13.2775,0.1853,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4123,3.4156,3.4095,0.0011,0.5613,0.5616,0.5609,0.0001,0.8028,0.8036,0.802,0.0005,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,138.2583,326,22,62.4928,0,0,0,0,244.95,783,15,147.1574,36,46.9333,47,41,23.67,23.68,23.63
2022-11-28 01:50:00,1.1214,2.4272,0,0.5183,120,75.6867,46.0651,120,80.5259,80.6909,80.3247,0.0983,120,26.0882,26.1052,26.0778,0.0053,120,1004.6608,1004.7731,1004.5534,0.0932,120,0,0,0,0,120,0,0,0,0,120,13.7566,14.2604,13.2775,0.2249,120,120,0,0,0,0,0,120,None,None,None,None,0,3.411,3.4129,3.4092,0.0016,0.5609,0.5611,0.5608,0.0001,0.8053,0.8069,0.8032,0.001,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6333,241,0,55.1956,0,0,0,0,275.3417,966,15,188.9692,36,46.7167,49,41,23.67,23.68,23.63
2022-11-28 02:00:00,1.2921,3.0712,0.3572,0.6274,120,83.8369,41.6878,120,80.7225,80.7825,80.6604,0.0354,120,26.1145,26.1388,26.0961,0.0106,120,1004.7557,1004.9379,1004.5717,0.038,120,0,0,0,0,120,0,0,0,0,120,13.7853,14.2604,13.2775,0.2008,120,120,0,0,0,0,0,120,None,None,None,None,0,3.4126,3.4156,3.4095,0.0006,0.5611,0.5614,0.561,0.0001,0.8072,0.8078,0.8066,0.0004,-0.0001,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,117.625,311,16,68.1976,0,0,0,0,253.875,972,26,135.3685,36,46.8833,49,41,23.66,23.68,23.63
